172.20.0.1 - - [03/Jun/2025:11:30:15 +0000] "GET /product/findHot HTTP/1.1" 304 0 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:11:30:18 +0000] "GET /bigType/findCategories HTTP/1.1" 304 0 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/product/findSwiper HTTP/1.1" 200 373 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/bigType/findAll HTTP/1.1" 200 361 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/product/findHot HTTP/1.1" 200 672 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/image/bigTypeImgs/5.jpg HTTP/1.1" 404 134 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/1 desktopapp miniprogram port/25658 token/322e95fa47c8bcea404718541460215c runtime/2" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/image/bigTypeImgs/4.jpg HTTP/1.1" 404 134 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/1 desktopapp miniprogram port/25658 token/322e95fa47c8bcea404718541460215c runtime/2" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/swiperImgs/3.jpg HTTP/1.1" 404 129 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/1 desktopapp miniprogram port/25658 token/322e95fa47c8bcea404718541460215c runtime/2" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/image/bigTypeImgs/6.jpg HTTP/1.1" 404 134 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/1 desktopapp miniprogram port/25658 token/322e95fa47c8bcea404718541460215c runtime/2" "-"
172.20.0.1 - - [03/Jun/2025:11:32:49 +0000] "GET /api/swiperImgs/2.jpg HTTP/1.1" 404 129 "https://servicewechat.com/wx9aa99bffb447941e/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1 wechatdevtools/1.06.2412050 MicroMessenger/8.0.5 Language/zh_CN webview/1 desktopapp miniprogram port/25658 token/322e95fa47c8bcea404718541460215c runtime/2" "-"
